"SMILES","CASRN","RECORDID","MOLECULEID","NAME","ARTICLEID","PAGE","TABLE","ERROR","log(IGC50-1) {measured}","UNIT {log(IGC50-1)}","log(IGC50-1) {predicted by ochem.eu/model/3 in -log(mmol/L)}","log(IGC50-1) {measured, converted}","UNIT {log(IGC50-1)}","ASNN-STDEV{log(IGC50-1) by Toxicity against T. Pyriformis}","ASNN-CORREL{log(IGC50-1) by Toxicity against T. Pyriformis}","Dataset","HALOG","MW","N","NA","NH","O","PSA","S","SaaCH","aCNOS","SaasC","SsCH3","RBONDS","SssCH2","DONORS","SsNH2","SsNH2(al)","SsssCH","SsOH","SsOH(alc)","SssssC","SsNH2(ar)","ACCEPTORS","SssO","SsOH(phen)","SsCl","SdCH2","SdsCH","SsI","SsBr","SdO","SdO(keto)","SdO(nitro)","SdssC","StN","StsC","SsF","SdS","SsNH2(oth)","SddC","SssNH","SssNH(ar)","SaaN","SsssN","SdO(ester)","SdO(amid)","SssNH(oth)","SssS","StCH","SsSH","SdO(sulfo)","SdssS","SddssS","SdO(acid)","SssNH(al)","SaaaC","COMMENTS","INCHI_KEY"
"CC(C)CCC(C)=O","110-12-3","R34716","M2571","2-Hexanone, 5-methyl-","A1994","-","-","-","-0.6459","-log(mmol/L)","-0.9603000283241272","-0.6459","-log(mmol/L)","0.2095","0.1307","Test 1","0.0","114.0","0.0","8.0","14.0","1.0","17.1","0.0","0.0","0.0","0.0","5.9","3.0","1.78","0.0","0.0","0.0","0.666","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.3","10.3","0.0","0.304","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","FFWSICBKRCICMR-UHFFFAOYSA"
"CCCCCCCC(C)=O","821-55-6","R34717","M11758","WLN: 7V1","A1994","-","-","-","0.6598","-log(mmol/L)","0.30799999833106995","0.6598","-log(mmol/L)","0.1845","0.09254","Test 1","0.0","142.0","0.0","10.0","18.0","1.0","17.1","0.0","0.0","0.0","0.0","3.87","6.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.5","10.5","0.0","0.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","VKCYHJWLYTUGCC-UHFFFAOYSA"
"CCCCCCCCCCCC(C)=O","593-08-8","R34718","M1748","tridecanone, 2-","A1994","-","-","-","2.1192","-log(mmol/L)","1.8819999694824219","2.1192","-log(mmol/L)","0.3469","0.05467","Test 1","0.0","198.0","0.0","14.0","26.0","1.0","17.1","0.0","0.0","0.0","0.0","3.94","10.0","12.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.7","10.7","0.0","0.341","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","CYIFVRUOHKNECG-UHFFFAOYSA"
"[H]C([H])([H])C#N","75-05-8","R34719","M12220","Acetonitrile [AKA ethyl nitrile]","A1994","-","","-","-2.2769","-log(mmol/L)","-1.9199999570846558","-2.2769","-log(mmol/L)","0.2856","0.2364","Test 1","0.0","41.1","1.0","3.0","3.0","0.0","23.8","0.0","0.0","0.0","0.0","1.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.32","1.75","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","WEVYAHXRMPXWCK-UHFFFAOYSA"
"CC(C)C#N","78-82-0","R34720","M6408","Isopropylkyanid (Czech)","A1994","-","-","-","-1.6193","-log(mmol/L)","-1.3960000276565552","-1.6193","-log(mmol/L)","0.2611","0.1004","Test 1","0.0","69.1","1.0","5.0","7.0","0.0","23.8","0.0","0.0","0.0","0.0","3.72","1.0","0.0","0.0","0.0","0.0","0.19","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.89","2.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","LRDFRRGEGBBSRN-UHFFFAOYSA"
"CC(C)(C)C#N","630-18-2","R34721","M4852","2, 2-Dimethylpropionitrile","A1994","-","-","-","-1.3255","-log(mmol/L)","-1.0199999809265137","-1.3255","-log(mmol/L)","0.3413","0.2455","Test 1","0.0","83.2","1.0","6.0","9.0","0.0","23.8","0.0","0.0","0.0","0.0","5.65","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.153","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.15","2.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","JAMNHZBIQDNHMM-UHFFFAOYSA"
"CCCCCCC#N","629-08-3","R34722","M10265","Heptanenitrile (8CI9CI)","A1994","-","-","-","-0.2373","-log(mmol/L)","-0.15289999544620514","-0.2373","-log(mmol/L)","0.2423","0.09473","Test 1","0.0","111.0","1.0","8.0","13.0","0.0","23.8","0.0","0.0","0.0","0.0","2.17","5.0","5.59","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.12","2.13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","SDAXRHHPNYTELL-UHFFFAOYSA"
"CCCCCCCC#N","124-12-9","R34723","M13783","Octanenitrile (8CI9CI)","A1994","-","-","-","0.2834","-log(mmol/L)","0.24660000205039978","0.2834","-log(mmol/L)","0.238","0.09739","Test 1","0.0","125.0","1.0","9.0","15.0","0.0","23.8","0.0","0.0","0.0","0.0","2.2","6.0","6.98","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.17","2.14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","YSIMAPNUZAVQER-UHFFFAOYSA"
"CCCCCCCCCCCC#N","2437-25-4","R34724","M12049","Lauronitrile (8CI)","A1994","-","-","-","1.9031","-log(mmol/L)","1.8669999837875366","1.9031","-log(mmol/L)","0.3315","0.03686","Test 1","0.0","181.0","1.0","13.0","23.0","0.0","23.8","0.0","0.0","0.0","0.0","2.25","10.0","12.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.32","2.19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","VXCUURYYWGCLIH-UHFFFAOYSA"
"C=CCC#N","109-75-1","R34725","M10408","3-Butenenitrile (8CI9CI)","A1994","-","-","-","-1.4792","-log(mmol/L)","-1.3459999561309814","-1.4792","-log(mmol/L)","0.3981","0.3802","Test 1","0.0","67.1","1.0","5.0","5.0","0.0","23.8","0.0","0.0","0.0","0.0","0.0","2.0","0.458","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","3.33","1.57","0.0","0.0","0.0","0.0","0.0","0.0","7.74","1.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","SJNALLRHIVGIBI-UHFFFAOYSA"
"CC=CCC#N","16529-66-1","R34726","M11399","3-Pentenenitrile, Pract","A1994","-","-","-","-0.9528","-log(mmol/L)","-0.8259999752044678","-0.9528","-log(mmol/L)","0.4577","0.5204","Test 1","0.0","81.1","1.0","6.0","7.0","0.0","23.8","0.0","0.0","0.0","0.0","1.9","2.0","0.538","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","3.68","0.0","0.0","0.0","0.0","0.0","0.0","7.9","1.98","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","UVKXJAUUKPDDNW-UHFFFAOYSA"
"CCCCCCBr","111-25-1","R34727","M6878","Hexane, 1-bromo-","A1994","-","-","-","0.937","-log(mmol/L)","0.843500018119812","0.937","-log(mmol/L)","0.2289","0.07921","Test 1","1.0","165.0","0.0","7.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","2.23","4.0","6.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.38","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","MNDIARAMWBIKFW-UHFFFAOYSA"
"CCCCCCCBr","629-04-9","R34728","M6443","Heptane, 1-bromo-","A1994","-","-","-","1.4868","-log(mmol/L)","1.4819999933242798","1.4868","-log(mmol/L)","0.2441","0.07381","Test 1","1.0","179.0","0.0","8.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","2.24","5.0","8.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","LSXKDWGTSHCFPP-UHFFFAOYSA"
"SCCCCCCS","1191-43-1","R34729","M10611","NDR-139","A1994","-","-","-","0.6261","-log(mmol/L)","1.1109999418258667","0.6261","-log(mmol/L)","0.9215","0.1725","Test 1","0.0","150.0","0.0","8.0","14.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","5.0","7.24","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.21","0.0","0.0","0.0","0.0","0.0","0.0","-","SRZXCOWFGPICGA-UHFFFAOYSA"
"SCCCCCCCCS","1191-62-4","R34730","M8550","Octamethylene dimercaptan","A1994","-","-","-","1.1911","-log(mmol/L)","1.3289999961853027","1.1911","-log(mmol/L)","0.906","0.1757","Test 1","0.0","178.0","0.0","10.0","18.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","7.0","10.1","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.3","0.0","0.0","0.0","0.0","0.0","0.0","-","PGTWZHXOSWQKCY-UHFFFAOYSA"
"CCCS(=O)CCC","4253-91-2","R34731","M951","Propane, 1,1'-sulfinylbis-","A1994","-","-","-","-1.2205","-log(mmol/L)","-0.963100016117096","-1.2205","-log(mmol/L)","0.4085","0.142","Test 1","0.0","134.0","0.0","8.0","14.0","1.0","17.1","1.0","0.0","0.0","0.0","4.13","4.0","3.86","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.8","-0.52","0.0","0.0","0.0","0.0","-","BQCCJWMQESHLIT-UHFFFAOYSA"
"CCCCS(=O)(=O)CCCC","598-04-9","R34732","M173","Butane, 1,1'-sulfonylbis- (9CI)","A1994","-","-","-","-0.2563","-log(mmol/L)","-0.9614999890327454","-0.2563","-log(mmol/L)","0.6777","0.3946","Test 1","0.0","178.0","0.0","11.0","18.0","2.0","34.1","1.0","0.0","0.0","0.0","4.02","6.0","4.31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.3","0.0","-2.71","0.0","0.0","0.0","-","AIDFJGKWTOULTC-UHFFFAOYSA"
"CC=NO","107-29-9","R34733","M3017","acetaldehyde oxime [Acetaldoxime]","A1994","-","-","-","-1.61","-log(mmol/L)","-1.2339999675750732","-1.61","-log(mmol/L)","0.4052","0.3022","Test 1","0.0","59.1","1.0","4.0","5.0","1.0","32.6","0.0","0.0","0.0","0.0","1.64","0.0","0.0","1.0","0.0","0.0","0.0","7.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","FZENGILVLUJGJX-UHFFFAOYSA"
"CCC(C)=NO","96-29-7","R34734","M12288","Methyl ethyl ketoxime [Butanone oxime, 2-]","A1994","-","-","-","-1.0697","-log(mmol/L)","-1.0080000162124634","-1.0697","-log(mmol/L)","0.4195","0.06314","Test 1","0.0","87.1","1.0","6.0","9.0","1.0","32.6","0.0","0.0","0.0","0.0","3.72","1.0","0.83","1.0","0.0","0.0","0.0","7.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.773","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","WHIVNJATOVLWBW-UHFFFAOYSA"
"ON=C1CCCCC1","100-64-1","R34735","M11609","WLN: L6YTJ AUNQ","A1994","-","-","-","-0.7963","-log(mmol/L)","-0.8507000207901001","-0.7963","-log(mmol/L)","0.5897","0.4115","Test 1","0.0","113.0","1.0","8.0","11.0","1.0","32.6","0.0","0.0","0.0","0.0","0.0","0.0","5.74","1.0","0.0","0.0","0.0","8.28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.983","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","VEZUQRBDRNJBJY-UHFFFAOYSA"
"CCOC(=O)CC(=O)OCC","105-53-3","R34736","M4807","Propanedioic acid, diethyl ester","A1994","-","-","-","-0.9975","-log(mmol/L)","-0.9599999785423279","-0.9975","-log(mmol/L)","0.2069","0.2611","Test 1","0.0","160.0","0.0","11.0","12.0","4.0","52.6","0.0","0.0","0.0","0.0","3.37","6.0","0.29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","9.04","0.0","0.0","0.0","0.0","0.0","0.0","21.2","0.0","0.0","-1.07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","IYXGSMUGOJNHAZ-UHFFFAOYSA"
"COC(=O)CCC(=O)OC","106-65-0","R34737","M7045","Succinic acid, dimethyl ester (8CI)","A1994","-","-","-","-1.0573","-log(mmol/L)","-1.2929999828338623","-1.0573","-log(mmol/L)","0.233","0.1399","Test 1","0.0","146.0","0.0","10.0","10.0","4.0","52.6","0.0","0.0","0.0","0.0","2.56","5.0","0.173","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","8.6","0.0","0.0","0.0","0.0","0.0","0.0","20.8","0.0","0.0","-0.796","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","MUXOBHXGJLMRAB-UHFFFAOYSA"
"CCOC(=O)CCCCC(=O)OCC","141-28-6","R34738","M11732","Ethyl delta -carboethoxyvalerate","A1994","-","-","-","-0.1265","-log(mmol/L)","0.024289999157190323","-0.1265","-log(mmol/L)","0.2304","0.161","Test 1","0.0","202.0","0.0","14.0","18.0","4.0","52.6","0.0","0.0","0.0","0.0","3.55","9.0","2.95","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","9.48","0.0","0.0","0.0","0.0","0.0","0.0","21.8","0.0","0.0","-0.396","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","VIZORQUEIQEFRT-UHFFFAOYSA"
"COC(=O)CCCCCCCCC(=O)OC","106-79-6","R34739","M263","Decanedioic acid, dimethyl ester (9CI)","A1994","-","-","-","1.0106","-log(mmol/L)","0.8597000241279602","1.0106","-log(mmol/L)","0.2675","0.1435","Test 1","0.0","230.0","0.0","16.0","22.0","4.0","52.6","0.0","0.0","0.0","0.0","2.82","11.0","7.13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","9.09","0.0","0.0","0.0","0.0","0.0","0.0","21.6","0.0","0.0","-0.267","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ALOUNLDAKADEEB-UHFFFAOYSA"
"CCOC(=O)CCCCCC(=O)OCC","2050-20-6","R34740","M6228","Pimelinsaeurediethylester","A1994","-","-","-","0.4069","-log(mmol/L)","0.35019999742507935","0.4069","-log(mmol/L)","0.2402","0.06451","Test 1","0.0","216.0","0.0","15.0","20.0","4.0","52.6","0.0","0.0","0.0","0.0","3.58","10.0","4.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","9.56","0.0","0.0","0.0","0.0","0.0","0.0","21.9","0.0","0.0","-0.317","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","LKKOGZVQGQUVHF-UHFFFAOYSA"
"CCCCOC(=O)CCCCCCC(=O)OCCCC","16090-77-0","R34741","M6054","Octanedioic acid, dibutyl ester","A1994","-","-","-","1.6556","-log(mmol/L)","1.5770000219345093","1.6556","-log(mmol/L)","0.3868","0.1116","Test 1","0.0","286.0","0.0","20.0","30.0","4.0","52.6","0.0","0.0","0.0","0.0","4.14","15.0","9.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.1","0.0","0.0","0.0","0.0","0.0","0.0","22.6","0.0","0.0","-0.199","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","LBXQUCHUHCBNTC-UHFFFAOYSA"
"CCOC(=O)C(=C(C)C)C(=O)OCC","6802-75-1","R34742","M12205","Propanedioic acid, (1-methylethylidene)-, diethyl ester (9CI)","A1994","-","-","-","-0.0728","-log(mmol/L)","0.5248000025749207","-0.0728","-log(mmol/L)","0.4996","0.5108","Test 1","0.0","200.0","0.0","14.0","16.0","4.0","52.6","0.0","0.0","0.0","0.0","6.71","6.0","0.49","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","9.47","0.0","0.0","0.0","0.0","0.0","0.0","22.6","0.0","0.0","-0.646","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","WEISAZNMMVPNTH-UHFFFAOYSA"
"CCOC(=O)C(C)C(=O)OCC","609-08-5","R34743","M11267","Propanedioic acid, methyl-, diethyl ester (9CI)","A1994","-","-","-","-0.5114","-log(mmol/L)","-0.3846000134944916","-0.5114","-log(mmol/L)","0.2795","0.08736","Test 1","0.0","174.0","0.0","12.0","14.0","4.0","52.6","0.0","0.0","0.0","0.0","4.85","6.0","0.561","0.0","0.0","0.0","-0.815","0.0","0.0","0.0","0.0","4.0","9.26","0.0","0.0","0.0","0.0","0.0","0.0","21.9","0.0","0.0","-1.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","UPQZOUHVTJNGFK-UHFFFAOYSA"
"CCCCCC([O-])=O","10051-44-2","R34744","M2941","Sodium n-hexanoate","A1994","-","-","-","-0.6802","-log(mmol/L)","-0.30300000309944153","-0.6802","-log(mmol/L)","0.2062","0.09139","Test 1","0.0","116.0","0.0","8.0","12.0","2.0","37.3","0.0","0.0","0.0","0.0","2.06","4.0","3.28","1.0","0.0","0.0","0.0","8.14","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.87","0.0","0.0","-0.682","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.87","0.0","0.0","-","FUZZWVXGSFPDMH-UHFFFAOYSA"
"CCC=O","123-38-6","R34746","M7165","NCI-C61029","A1994","-","-","-","-0.4855","-log(mmol/L)","-0.503600001335144","-0.4855","-log(mmol/L)","0.2846","0.2089","Test 1","0.0","58.1","0.0","4.0","6.0","1.0","17.1","0.0","0.0","0.0","0.0","1.81","1.0","0.639","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.875","0.0","0.0","9.17","9.17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","NBBJYMSMWIIQGU-UHFFFAOYSA"
"CCCC=O","123-72-8","R34747","M14397","Butyraldehyd(GERMAN)","A1994","-","-","-","-0.3805","-log(mmol/L)","-0.2930000126361847","-0.3805","-log(mmol/L)","0.2182","0.1088","Test 1","0.0","72.1","0.0","5.0","8.0","1.0","17.1","0.0","0.0","0.0","0.0","1.98","2.0","1.68","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.931","0.0","0.0","9.4","9.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ZTQSAGDEMFDKMZ-UHFFFAOYSA"
"CCCCCC=O","66-25-1","R34748","M4858","Hexanal, technical","A1994","-","-","-","-0.1731","-log(mmol/L)","0.12919999659061432","-0.1731","-log(mmol/L)","0.1706","0.184","Test 1","0.0","100.0","0.0","7.0","12.0","1.0","17.1","0.0","0.0","0.0","0.0","2.13","4.0","4.21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.982","0.0","0.0","9.68","9.68","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","JARKCYVAAOWBJS-UHFFFAOYSA"
"CCC(CC)C=O","97-96-1","R34749","M11209","Butyraldehyde, 2-ethyl-","A1994","-","-","-","-0.0544","-log(mmol/L)","-0.3776000142097473","-0.0544","-log(mmol/L)","0.1663","0.007509","Test 1","0.0","100.0","0.0","7.0","12.0","1.0","17.1","0.0","0.0","0.0","0.0","4.06","3.0","1.97","0.0","0.0","0.0","0.306","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.03","0.0","0.0","9.97","9.97","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","UNNGUFMVYQJGTD-UHFFFAOYSA"
"CCCCCCC=O","111-71-7","R34750","M2987","heptanal, n-","A1994","-","-","-","-0.0019","-log(mmol/L)","0.120899997651577","-0.0019","-log(mmol/L)","0.1821","0.1239","Test 1","0.0","114.0","0.0","8.0","14.0","1.0","17.1","0.0","0.0","0.0","0.0","2.17","5.0","5.57","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.996","0.0","0.0","9.77","9.77","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","FXHGMKSSBGDXIY-UHFFFAOYSA"
"CCCCCCCCC=O","124-19-6","R34751","M3606","NCI-C61018","A1994","-","-","-","0.808","-log(mmol/L)","0.8695999979972839","0.808","-log(mmol/L)","0.2318","0.08755","Test 1","0.0","142.0","0.0","10.0","18.0","1.0","17.1","0.0","0.0","0.0","0.0","2.21","7.0","8.38","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.01","0.0","0.0","9.89","9.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","GYHFUZHODSMOHU-UHFFFAOYSA"
"CCCCCCCCCC=O","112-31-2","R34752","M5837","1-Decyl aldehyde","A1994","-","-","-","1.2815","-log(mmol/L)","1.246999979019165","1.2815","-log(mmol/L)","0.2674","0.04148","Test 1","0.0","156.0","0.0","11.0","20.0","1.0","17.1","0.0","0.0","0.0","0.0","2.23","8.0","9.81","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.02","0.0","0.0","9.94","9.94","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","KSMVZQYAVGTKIV-UHFFFAOYSA"
"CCCCCC=CCCC=O","65405-70-1","R34753","M1709","trans-4-Decen-1-al","A1994","-","-","-","1.2076","-log(mmol/L)","1.062999963760376","1.2076","-log(mmol/L)","0.4279","0.3458","Test 1","0.0","154.0","0.0","11.0","18.0","1.0","17.1","0.0","0.0","0.0","0.0","2.2","7.0","6.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","5.25","0.0","0.0","9.91","9.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","CWRKZMLUDFBPAO-UHFFFAOYSA"
